"","id","Advert.1","Advert.2","Advert.3","Advert.4","Training.condition","advert","version","PK","informed","PG_value","agree_value","trustworthy_value","believable_value","accurate_value","factual_value","recall_num","recall_correct","CSC","BBA","SFI","CBB","FF","TPM","VFP","AT","political_interest","reg_know","SM_use","SM_frequency_1","partyID","age","gender","education","Ethnicity.simplified","PK1_value","PK2_value","PK3_value","PK4_value","informed2_value","informed3_value","informed4_value","recall_name","useful_rank_1"
"68",17,"0","1","0","1","1","advert.4","1",3.75,5,6,6,6,6,6,3,"2","correct","1","1","1","1","0","0","0","0",4,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","1 to 2 hours ","Never","Labour",43,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",1,7,1,6,6,3,6,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",3
"69",18,"0","1","0","1","1","advert.1","0",5,4.66666666666667,7,1,2,2,2,1,"3","incorrect","1","1","1","0","0","0","0","0",4,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Never","Conservative",76,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,7,4,7,4,5,5,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.",3
"70",18,"0","1","0","1","1","advert.2","1",4,5,7,5,4,6,4,2,"3","incorrect","1","1","1","0","0","0","0","0",4,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Never","Conservative",76,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",1,7,1,7,5,5,5,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.",3
"71",18,"0","1","0","1","1","advert.3","0",4,7,4,6,2,5,4,5,"3","incorrect","1","1","1","0","0","0","0","0",4,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Never","Conservative",76,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",1,7,1,7,7,7,7,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.",3
"72",18,"0","1","0","1","1","advert.4","1",4,7,7,4,4,4,4,1,"3","incorrect","1","1","1","0","0","0","0","0",4,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Never","Conservative",76,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",1,7,1,7,7,7,7,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.",3
"73",20,"1","0","1","0","1","advert.1","1",4,6,6,2,3,2,3,2,"4","incorrect","0","0","1","1","0","1","0","0",4,"Not sure","1/2 hour to 1 hour ","Once a day	","Conservative",72,"Male","GCSE level, or equivalent","White",2,6,2,6,6,6,6,"The People’s movement,Speak Freely Inc.,Campaign for a better Britain",5
"74",20,"1","0","1","0","1","advert.2","0",4,3.33333333333333,7,1,1,1,1,1,"4","incorrect","0","0","1","1","0","1","0","0",4,"Not sure","1/2 hour to 1 hour ","Once a day	","Conservative",72,"Male","GCSE level, or equivalent","White",1,7,1,7,2,6,2,"The People’s movement,Speak Freely Inc.,Campaign for a better Britain",5
"75",20,"1","0","1","0","1","advert.3","1",4,2,7,2,1,2,2,6,"4","incorrect","0","0","1","1","0","1","0","0",4,"Not sure","1/2 hour to 1 hour ","Once a day	","Conservative",72,"Male","GCSE level, or equivalent","White",1,7,1,7,2,2,2,"The People’s movement,Speak Freely Inc.,Campaign for a better Britain",5
"76",20,"1","0","1","0","1","advert.4","0",3.75,5.33333333333333,6,4,3,3,4,2,"4","incorrect","0","0","1","1","0","1","0","0",4,"Not sure","1/2 hour to 1 hour ","Once a day	","Conservative",72,"Male","GCSE level, or equivalent","White",1,7,1,6,5,6,5,"The People’s movement,Speak Freely Inc.,Campaign for a better Britain",5
"77",21,"0","1","0","1","1","advert.1","0",7,5.33333333333333,7,1,1,2,2,1,"4","incorrect","0","0","0","1","0","0","0","0",4,"Not sure","Less than 1/2 hour ","Never","Conservative",76,"Male","GCSE level, or equivalent","White",7,7,7,7,4,6,6,"Campaign for a better Britain",5
"78",21,"0","1","0","1","1","advert.2","1",7,5.33333333333333,7,1,1,1,1,1,"4","incorrect","0","0","0","1","0","0","0","0",4,"Not sure","Less than 1/2 hour ","Never","Conservative",76,"Male","GCSE level, or equivalent","White",7,7,7,7,5,6,5,"Campaign for a better Britain",5
"79",21,"0","1","0","1","1","advert.3","0",5.25,3,6,4,3,4,4,3,"4","incorrect","0","0","0","1","0","0","0","0",4,"Not sure","Less than 1/2 hour ","Never","Conservative",76,"Male","GCSE level, or equivalent","White",5,4,5,7,3,3,3,"Campaign for a better Britain",5
"80",21,"0","1","0","1","1","advert.4","1",7,6,7,1,2,2,2,1,"4","incorrect","0","0","0","1","0","0","0","0",4,"Not sure","Less than 1/2 hour ","Never","Conservative",76,"Male","GCSE level, or equivalent","White",7,7,7,7,6,6,6,"Campaign for a better Britain",5
"81",22,"1","0","1","0","1","advert.1","1",4.75,5,6,4,4,4,4,4,"Not sure","incorrect","1","1","0","1","0","0","0","0",1,"Not sure","None, No time at all ","Never","I do not identify with any political party",39,"Female","A-level, or equivalent","White",3,6,4,6,5,5,5,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",2
"82",22,"1","0","1","0","1","advert.2","0",4.25,4.33333333333333,5,4,4,4,4,3,"Not sure","incorrect","1","1","0","1","0","0","0","0",1,"Not sure","None, No time at all ","Never","I do not identify with any political party",39,"Female","A-level, or equivalent","White",3,6,3,5,4,4,5,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",2
"83",22,"1","0","1","0","1","advert.3","1",5.25,2.33333333333333,4,5,4,5,4,4,"Not sure","incorrect","1","1","0","1","0","0","0","0",1,"Not sure","None, No time at all ","Never","I do not identify with any political party",39,"Female","A-level, or equivalent","White",4,7,4,6,3,2,2,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",2
"84",22,"1","0","1","0","1","advert.4","0",3,4.33333333333333,5,5,5,5,4,4,"Not sure","incorrect","1","1","0","1","0","0","0","0",1,"Not sure","None, No time at all ","Never","I do not identify with any political party",39,"Female","A-level, or equivalent","White",1,6,1,4,4,4,5,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",2
"85",23,"1","0","0","1","1","advert.1","1",6,5.33333333333333,5,2,2,1,2,7,"1","incorrect","1","1","1","1","0","0","0","0",2,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","None, No time at all ","2-5 times a day","Conservative",72,"Female","GCSE level, or equivalent","White",7,5,6,6,4,6,6,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",1
"86",23,"1","0","0","1","1","advert.2","0",5.75,5.33333333333333,6,2,1,1,2,7,"1","incorrect","1","1","1","1","0","0","0","0",2,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","None, No time at all ","2-5 times a day","Conservative",72,"Female","GCSE level, or equivalent","White",7,6,6,4,5,6,5,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",1
"87",23,"1","0","0","1","1","advert.3","0",5.5,5.33333333333333,5,5,4,5,5,6,"1","incorrect","1","1","1","1","0","0","0","0",2,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","None, No time at all ","2-5 times a day","Conservative",72,"Female","GCSE level, or equivalent","White",5,6,6,5,6,5,5,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",1
"88",23,"1","0","0","1","1","advert.4","1",5.25,6.33333333333333,5,6,5,5,6,4,"1","incorrect","1","1","1","1","0","0","0","0",2,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","None, No time at all ","2-5 times a day","Conservative",72,"Female","GCSE level, or equivalent","White",5,6,5,5,7,6,6,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",1
"89",24,"0","1","1","0","0","advert.1","0",5,3.33333333333333,7,4,2,3,3,1,"Not sure","incorrect","0","1","1","1","0","0","0","0",2,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","More than five times a day	","Conservative",40,"Female","A-level, or equivalent","White",4,6,4,6,3,2,5,"Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",1
"90",24,"0","1","1","0","0","advert.2","1",5,3.66666666666667,7,4,3,3,2,1,"Not sure","incorrect","0","1","1","1","0","0","0","0",2,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","More than five times a day	","Conservative",40,"Female","A-level, or equivalent","White",3,7,3,7,3,3,5,"Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",1
"91",24,"0","1","1","0","0","advert.3","1",5.25,4,2,7,5,6,4,5,"Not sure","incorrect","0","1","1","1","0","0","0","0",2,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","More than five times a day	","Conservative",40,"Female","A-level, or equivalent","White",5,7,3,6,5,3,4,"Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",1
"92",24,"0","1","1","0","0","advert.4","0",4.5,4.33333333333333,6,5,4,4,4,4,"Not sure","incorrect","0","1","1","1","0","0","0","0",2,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","More than five times a day	","Conservative",40,"Female","A-level, or equivalent","White",3,6,3,6,5,3,5,"Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",1
"93",25,"0","1","1","0","0","advert.1","0",5,6.33333333333333,7,5,2,5,2,2,"Not sure","incorrect","1","0","1","0","0","0","0","0",3,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Once a day	","Labour",77,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,7,4,7,5,7,7,"Common Sense Collective,Speak Freely Inc.",3
"94",25,"0","1","1","0","0","advert.2","1",5.5,4,7,7,1,5,3,3,"Not sure","incorrect","1","0","1","0","0","0","0","0",3,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Once a day	","Labour",77,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",4,7,4,7,4,3,5,"Common Sense Collective,Speak Freely Inc.",3
"95",25,"0","1","1","0","0","advert.3","1",5,4,6,6,5,5,4,5,"Not sure","incorrect","1","0","1","0","0","0","0","0",3,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Once a day	","Labour",77,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,7,3,7,4,3,5,"Common Sense Collective,Speak Freely Inc.",3
"96",25,"0","1","1","0","0","advert.4","0",4,4,6,5,3,4,5,3,"Not sure","incorrect","1","0","1","0","0","0","0","0",3,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Once a day	","Labour",77,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,6,2,6,4,3,5,"Common Sense Collective,Speak Freely Inc.",3
"97",26,"1","0","1","0","0","advert.1","1",7,5.33333333333333,7,1,1,1,1,1,"0","incorrect","1","1","1","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once a day	","Conservative",37,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",7,7,7,7,5,6,5,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",5
"98",26,"1","0","1","0","0","advert.2","0",7,2.33333333333333,7,2,1,1,1,1,"0","incorrect","1","1","1","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once a day	","Conservative",37,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",7,7,7,7,2,2,3,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",5
"99",26,"1","0","1","0","0","advert.3","1",4,3.66666666666667,6,7,2,4,3,2,"0","incorrect","1","1","1","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once a day	","Conservative",37,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,2,2,7,2,6,3,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",5
"100",26,"1","0","1","0","0","advert.4","0",7,4.66666666666667,7,1,1,2,2,1,"0","incorrect","1","1","1","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once a day	","Conservative",37,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",7,7,7,7,3,6,5,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",5
